fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,Id
0.2654867256637168,0.19863013698630136,0.24,0.06164383561643836,0.11352253756260436,0.04477611940298507,0.0176678445229682,0.45007342143905904,0.4251968503937006,0.155688622754491,0.16923076923076918,0,0.01628052598622417
0.22123893805309733,0.4041095890410959,0.0,0.0684931506849315,0.11352253756260436,0.19402985074626866,0.10247349823321555,0.5234948604992649,0.5748031496062994,0.1317365269461078,0.15384615384615385,0,0.017532874139010644
0.2831858407079646,0.35958904109589046,0.0,0.07534246575342467,0.1168614357262102,0.1044776119402985,0.0353356890459364,0.4647577092510986,0.5039370078740156,0.155688622754491,0.21538461538461545,0,0.018159048215403883
0.1858407079646018,0.3801369863013699,0.07,0.10273972602739727,0.1285475792988314,0.23880597014925373,0.26855123674911663,0.42070484581497997,0.48031496062992135,0.125748502994012,0.26153846153846144,0,0.01878522229179712
0.32743362831858414,0.3664383561643836,0.12,0.0958904109589041,0.11853088480801337,0.208955223880597,0.37809187279151946,0.4794419970631463,0.33858267716535423,0.1976047904191617,0.21538461538461545,0,0.020037570444583593
0.053097345132743404,0.13698630136986303,0.25,0.06164383561643836,0.15191986644407346,0.1791044776119403,0.15547703180212014,0.41336270190896024,0.5039370078740156,0.1317365269461078,0.12307692307692292,0,0.021289918597370068
0.2831858407079646,0.35958904109589046,0.0,0.3150684931506849,0.12353923205342236,0.05970149253731343,0.04240282685512368,0.6262848751835579,0.5196850393700787,0.1317365269461078,0.18461538461538451,0,0.021916092673763307
0.2831858407079646,0.3287671232876712,0.14,0.10273972602739727,0.12353923205342236,0.029850746268656716,0.03180212014134275,0.5455212922173324,0.5354330708661417,0.16167664670658682,0.3692307692307693,0,0.022542266750156543
0.30973451327433627,0.17808219178082194,0.28,0.08219178082191782,0.09015025041736228,0.1791044776119403,0.08480565371024736,0.49412628487518584,0.38582677165354323,0.23952095808383234,0.19999999999999984,1,0.023168440826549782
0.23893805309734514,0.226027397260274,0.36,0.3424657534246575,0.10350584307178631,0.16417910447761194,0.2862190812720848,0.5675477239353917,0.46456692913385833,0.2994011976047904,0.32307692307692304,0,0.025046963055729492
0.3716814159292036,0.3356164383561644,0.3,0.13013698630136986,0.12687813021702837,0.23880597014925373,0.1413427561837456,0.5528634361233521,0.4094488188976376,0.10778443113772455,0.13846153846153852,0,0.02567313713212273
0.25663716814159293,0.2534246575342466,0.2,0.11643835616438358,0.5342237061769617,0.1044776119402985,0.028268551236749116,0.49412628487518584,0.37007874015748027,0.3413173652694611,0.32307692307692304,0,0.026299311208515967
0.30973451327433627,0.36986301369863017,0.22,0.08904109589041098,0.09515859766277131,0.11940298507462686,0.06007067137809187,0.49412628487518584,0.4409448818897636,0.5209580838323353,0.2923076923076924,0,0.026925485284909206
0.0,0.27397260273972607,0.15,0.08219178082191782,0.07011686143572621,0.1044776119402985,0.20848056537102475,0.2444933920704811,0.9133858267716536,0.13772455089820362,0.723076923076923,0,0.028177833437695678
0.27433628318584075,0.5582191780821918,0.43,0.08904109589041098,0.17028380634390652,0.31343283582089554,0.38162544169611307,0.5088105726872254,0.40157480314960625,0.23952095808383234,0.12307692307692292,0,0.028804007514088917
0.3716814159292036,0.36986301369863017,0.26,0.0547945205479452,0.10350584307178631,0.04477611940298507,0.06007067137809187,0.5161527165932451,0.3228346456692912,0.24550898203592814,0.12307692307692292,0,0.031308703819661866
0.17699115044247787,0.27397260273972607,0.04,0.08904109589041098,0.09515859766277131,0.1044776119402985,0.03180212014134275,0.40602055800294046,0.5196850393700787,0.17964071856287425,0.15384615384615385,0,0.031934877896055106
0.17699115044247787,0.2602739726027397,0.04,0.08219178082191782,0.0934891485809683,0.07462686567164178,0.028268551236749116,0.3986784140969207,0.5118110236220473,0.18562874251497008,0.15384615384615385,0,0.03256105197244834
0.35398230088495575,0.17808219178082194,0.36,0.14383561643835618,0.11519198664440736,0.43283582089552236,0.3992932862190813,0.5088105726872254,0.3622047244094489,0.13772455089820362,0.15384615384615385,0,0.03318722604884158
0.2654867256637168,0.2671232876712329,0.15,0.13013698630136986,0.1636060100166945,0.47761194029850745,0.23674911660777384,0.3986784140969207,0.33858267716535423,0.17964071856287425,0.27692307692307677,0,0.033813400125234816
0.495575221238938,0.2054794520547945,0.57,0.17123287671232876,0.0968280467445743,0.04477611940298507,0.014134275618374558,0.5161527165932451,0.23622047244094482,0.17964071856287425,0.18461538461538451,0,0.03506574827802129
0.2831858407079646,0.3219178082191781,0.18,0.0958904109589041,0.10684474123539232,0.23880597014925373,0.1696113074204947,0.5455212922173324,0.5433070866141734,0.155688622754491,0.2461538461538461,0,0.036318096430807766
0.23893805309734514,0.18493150684931509,0.31,0.10273972602739727,0.10350584307178631,0.11940298507462686,0.1413427561837456,0.45007342143905904,0.5275590551181104,0.125748502994012,0.15384615384615385,0,0.036944270507201005
0.3716814159292036,0.19178082191780824,0.4,0.08904109589041098,0.11185308848080135,0.26865671641791045,0.1625441696113074,0.5822320117474312,0.5511811023622047,0.18562874251497008,0.12307692307692292,0,0.03757044458359424
0.27433628318584075,0.39041095890410954,0.49,0.06164383561643836,0.17195325542570952,0.2835820895522388,0.3745583038869258,0.49412628487518584,0.37007874015748027,0.2275449101796407,0.13846153846153852,0,0.038196618659987476
0.21238938053097348,0.4212328767123288,0.05,0.07534246575342467,0.11519198664440736,0.1791044776119403,0.1696113074204947,0.4794419970631463,0.5118110236220473,0.14371257485029937,0.21538461538461545,0,0.039448966812773954
0.23008849557522126,0.4143835616438356,0.05,0.2568493150684932,0.12353923205342236,0.04477611940298507,0.0176678445229682,0.45007342143905904,0.5275590551181104,0.03592814371257485,0.38461538461538464,0,0.040075140889167186
0.23008849557522126,0.4143835616438356,0.05,0.2568493150684932,0.12353923205342236,0.04477611940298507,0.0176678445229682,0.45007342143905904,0.5275590551181104,0.03592814371257485,0.38461538461538464,0,0.040701314965560426
0.17699115044247787,0.4006849315068493,0.07,0.04794520547945206,0.10684474123539232,0.07462686567164178,0.03180212014134275,0.45007342143905904,0.5511811023622047,0.1497005988023952,0.3538461538461537,0,0.041953663118346904
0.3008849557522124,0.4006849315068493,0.05,0.0684931506849315,0.10350584307178631,0.1044776119402985,0.045936395759717315,0.45007342143905904,0.47244094488188965,0.37125748502994005,0.32307692307692304,0,0.043206011271133375
0.27433628318584075,0.39041095890410954,0.22,0.0684931506849315,0.12020033388981638,0.2537313432835821,0.31095406360424027,0.4427312775330393,0.4488188976377953,0.08982035928143711,0.16923076923076918,0,0.045084533500313086
0.32743362831858414,0.3801369863013699,0.26,0.08219178082191782,0.12020033388981638,0.14925373134328357,0.13074204946996468,0.5528634361233521,0.4488188976377953,0.11976047904191618,0.12307692307692292,0,0.045710707576706325
0.3716814159292036,0.19863013698630136,0.64,0.08904109589041098,0.13522537562604342,0.11940298507462686,0.127208480565371,0.6262848751835579,0.6299212598425198,0.1976047904191617,0.32307692307692304,0,0.047589229805886035
0.19469026548672566,0.45547945205479456,0.0,0.10273972602739727,0.15358931552587646,0.19402985074626866,0.08480565371024736,0.4794419970631463,0.6141732283464567,0.1317365269461078,0.3538461538461537,0,0.048215403882279274
0.1858407079646018,0.4315068493150685,0.12,0.07534246575342467,0.12353923205342236,0.16417910447761194,0.26148409893992935,0.42070484581497997,0.5039370078740156,0.11377245508982037,0.26153846153846144,0,0.048841577958672514
0.32743362831858414,0.3458904109589041,0.2,0.0410958904109589,0.11352253756260436,0.3880597014925373,0.3992932862190813,0.5234948604992649,0.3307086614173229,0.4730538922155689,0.10769230769230759,0,0.049467752035065746
0.14159292035398233,0.226027397260274,0.2,0.04794520547945206,0.09515859766277131,0.029850746268656716,0.03180212014134275,0.42070484581497997,0.5275590551181104,0.13772455089820362,0.12307692307692292,0,0.050093926111458985
0.24778761061946908,0.2602739726027397,0.47,0.07534246575342467,0.12353923205342236,0.29850746268656714,0.23674911660777384,0.5088105726872254,0.48818897637795267,0.14371257485029937,0.10769230769230759,0,0.05134627426424546
0.1504424778761062,0.1232876712328767,0.48,0.06164383561643836,0.09515859766277131,0.2537313432835821,0.19434628975265017,0.42804698972099975,0.5511811023622047,0.2694610778443114,0.2923076923076924,0,0.052598622417031934
0.2035398230088496,0.29452054794520555,0.15,0.08904109589041098,0.10684474123539232,0.26865671641791045,0.12014134275618374,0.4427312775330393,0.5275590551181104,0.155688622754491,0.26153846153846144,0,0.053224796493425174
0.35398230088495575,0.2534246575342466,0.28,0.0684931506849315,0.1636060100166945,0.2835820895522388,0.45936395759717313,0.5234948604992649,0.14960629921259844,0.9700598802395209,0.23076923076923078,0,0.05385097056981841
0.27433628318584075,0.2534246575342466,0.26,0.0684931506849315,0.08347245409015026,0.11940298507462686,0.08833922261484099,0.4794419970631463,0.5118110236220473,0.18562874251497008,0.18461538461538451,0,0.054477144646211645
0.4159292035398231,0.18493150684931509,0.44,0.08219178082191782,0.15859766277128548,0.4925373134328358,0.4204946996466431,0.5675477239353917,0.3149606299212599,0.5329341317365269,0.16923076923076918,0,0.055103318722604884
0.21238938053097348,0.3424657534246575,0.08,0.06164383561643836,0.10684474123539232,0.1044776119402985,0.0636042402826855,0.5675477239353917,0.5826771653543307,0.11976047904191618,0.09230769230769226,0,0.05572949279899812
0.29203539823008856,0.27397260273972607,0.26,0.0684931506849315,0.11185308848080135,0.6119402985074627,0.4734982332155477,0.4647577092510986,0.38582677165354323,0.125748502994012,0.16923076923076918,0,0.056355666875391355
0.35398230088495575,0.2534246575342466,0.28,0.0684931506849315,0.1636060100166945,0.2835820895522388,0.45936395759717313,0.5234948604992649,0.14960629921259844,0.9700598802395209,0.23076923076923078,0,0.056981840951784594
0.27433628318584075,0.2534246575342466,0.26,0.0684931506849315,0.08347245409015026,0.11940298507462686,0.08833922261484099,0.4794419970631463,0.5118110236220473,0.18562874251497008,0.18461538461538451,0,0.05823418910457107
0.0353982300884956,0.6164383561643836,0.04,0.034246575342465745,0.05509181969949917,0.5970149253731343,0.2791519434628975,0.27386196769456833,0.7952755905511812,0.08982035928143711,0.32307692307692304,0,0.058860363180964305
0.19469026548672566,0.4486301369863014,0.0,0.14383561643835618,0.15025041736227046,0.1044776119402985,0.06007067137809187,0.4720998531571265,0.5590551181102363,0.13772455089820362,0.3538461538461537,0,0.06011271133375078
0.2654867256637168,0.5342465753424658,0.06,0.10958904109589042,0.11185308848080135,0.05970149253731343,0.014134275618374558,0.48678414096916606,0.5118110236220473,0.13772455089820362,0.21538461538461545,0,0.061365059486537255
0.30973451327433627,0.29109589041095896,0.18,0.0684931506849315,0.11352253756260436,0.1791044776119403,0.10247349823321555,0.5234948604992649,0.4409448818897636,0.155688622754491,0.09230769230769226,0,0.061991233562930494
0.32743362831858414,0.3356164383561644,0.3,0.08219178082191782,0.12020033388981638,0.14925373134328357,0.15547703180212014,0.5234948604992649,0.5196850393700787,0.16766467065868262,0.27692307692307677,0,0.06261740763932373
0.30973451327433627,0.29109589041095896,0.18,0.0684931506849315,0.11352253756260436,0.1791044776119403,0.10247349823321555,0.5234948604992649,0.4409448818897636,0.155688622754491,0.09230769230769226,0,0.06386975579211021
0.30973451327433627,0.3116438356164383,0.22,0.08219178082191782,0.10851419031719534,0.16417910447761194,0.20848056537102475,0.48678414096916606,0.4330708661417323,0.10778443113772455,0.12307692307692292,0,0.06449592986850344
0.23008849557522126,0.2534246575342466,0.24,0.08904109589041098,0.0968280467445743,0.05970149253731343,0.10600706713780919,0.43538913362701953,0.46456692913385833,0.08982035928143711,0.15384615384615385,0,0.06512210394489668
0.30973451327433627,0.3116438356164383,0.22,0.08219178082191782,0.10851419031719534,0.16417910447761194,0.20848056537102475,0.48678414096916606,0.4330708661417323,0.10778443113772455,0.12307692307692292,0,0.06574827802128992
0.2831858407079646,0.19863013698630136,0.68,0.0547945205479452,0.7595993322203674,0.2537313432835821,0.2226148409893993,0.5308370044052847,0.26771653543307083,0.5868263473053892,0.13846153846153852,0,0.06637445209768315
0.14159292035398233,0.3493150684931507,0.31,0.0547945205479452,0.12687813021702837,0.208955223880597,0.2049469964664311,0.5014684287812056,0.5669291338582677,0.2754491017964072,0.13846153846153852,0,0.0670006261740764
0.2831858407079646,0.30136986301369867,0.19,0.06164383561643836,0.15358931552587646,0.16417910447761194,0.14487632508833923,0.4647577092510986,0.35433070866141725,0.35928143712574856,0.16923076923076918,0,0.06887914840325611
0.336283185840708,0.3424657534246575,0.09,0.08904109589041098,0.12020033388981638,0.14925373134328357,0.36042402826855124,0.4647577092510986,0.3228346456692912,0.1976047904191617,0.21538461538461545,0,0.06950532247964934
0.48672566371681414,0.13013698630136986,0.44,0.0958904109589041,0.11352253756260436,0.31343283582089554,0.1413427561837456,0.6409691629955975,0.4566929133858266,0.2035928143712575,0.19999999999999984,0,0.07075767063243582
0.2831858407079646,0.30136986301369867,0.19,0.06164383561643836,0.15358931552587646,0.16417910447761194,0.14487632508833923,0.4647577092510986,0.35433070866141725,0.35928143712574856,0.16923076923076918,0,0.07138384470882905
0.42477876106194695,0.19178082191780824,0.31,0.08904109589041098,0.1302170283806344,0.1791044776119403,0.1978798586572438,0.4794419970631463,0.2598425196850392,0.17964071856287425,0.32307692307692304,0,0.07201001878522229
0.32743362831858414,0.28767123287671237,0.28,0.0684931506849315,0.10851419031719534,0.14925373134328357,0.12014134275618374,0.5675477239353917,0.5118110236220473,0.16766467065868262,0.2461538461538461,0,0.07263619286161553
0.23893805309734514,0.6506849315068494,0.09,0.0547945205479452,0.27712854757929883,0.13432835820895522,0.29328621908127206,0.45007342143905904,0.4409448818897636,0.14371257485029937,0.09230769230769226,0,0.07514088916718847
0.3716814159292036,0.29452054794520555,0.04,0.08904109589041098,0.17863105175292154,0.19402985074626866,0.17667844522968199,0.45007342143905904,0.37007874015748027,0.16167664670658682,0.38461538461538464,0,0.07576706324358172
0.23893805309734514,0.39383561643835613,0.0,0.10958904109589042,0.10517529215358933,0.029850746268656716,0.024734982332155476,0.5822320117474312,0.5905511811023624,0.11377245508982037,0.12307692307692292,0,0.07639323731997495
0.2831858407079646,0.2602739726027397,0.17,0.04794520547945206,0.1168614357262102,0.29850746268656714,0.3392226148409894,0.43538913362701953,0.5118110236220473,0.08982035928143711,0.16923076923076918,0,0.07764558547276143
0.3185840707964601,0.8287671232876712,0.0,0.0547945205479452,0.11519198664440736,0.029850746268656716,0.02120141342756184,0.4647577092510986,0.6220472440944881,0.09580838323353293,0.38461538461538464,0,0.07889793362554791
0.30973451327433627,0.8287671232876712,0.0,0.06164383561643836,0.1168614357262102,0.029850746268656716,0.02120141342756184,0.4647577092510986,0.6299212598425198,0.08982035928143711,0.38461538461538464,0,0.07952410770194114
0.3008849557522124,0.3219178082191781,0.16,0.06164383561643836,0.08848080133555927,0.029850746268656716,0.0353356890459364,0.45007342143905904,0.5354330708661417,0.35329341317365276,0.32307692307692304,1,0.08015028177833437
0.3008849557522124,0.4280821917808219,0.56,0.07534246575342467,0.17696160267111855,0.43283582089552236,0.45229681978798586,0.49412628487518584,0.39370078740157494,0.1976047904191617,0.15384615384615385,0,0.08140262993112085
0.08849557522123894,0.2602739726027397,0.09,0.0958904109589041,0.061769616026711195,0.23880597014925373,0.3286219081272085,0.26651982378854855,0.7007874015748031,0.17964071856287425,0.7076923076923076,0,0.08202880400751408
0.29203539823008856,0.6301369863013699,0.05,0.08904109589041098,0.12020033388981638,0.1791044776119403,0.0812720848056537,0.42804698972099975,0.3779527559055119,0.1317365269461078,0.23076923076923078,0,0.08390732623669381
0.336283185840708,0.4280821917808219,0.11,0.0684931506849315,0.1302170283806344,0.22388059701492538,0.20141342756183744,0.4720998531571265,0.35433070866141725,0.2934131736526946,0.18461538461538451,0,0.08453350031308704
0.23008849557522126,0.20205479452054795,0.36,0.07534246575342467,0.11519198664440736,0.1791044776119403,0.13780918727915195,0.5234948604992649,0.5826771653543307,0.18562874251497008,0.12307692307692292,0,0.08578584846587352
0.336283185840708,0.4280821917808219,0.11,0.0684931506849315,0.1302170283806344,0.22388059701492538,0.20141342756183744,0.4720998531571265,0.35433070866141725,0.2934131736526946,0.18461538461538451,0,0.08766437069505323
0.053097345132743404,0.15068493150684933,0.0,0.06164383561643836,0.0634390651085142,0.3880597014925373,0.20141342756183744,0.11233480176211712,0.7401574803149609,0.2754491017964072,0.8615384615384615,0,0.08891671884783969
0.1504424778761062,0.18493150684931509,0.08,0.0547945205479452,0.09015025041736228,0.029850746268656716,0.04946996466431095,0.3913362701908928,0.47244094488188965,0.1497005988023952,0.15384615384615385,0,0.08954289292423294
0.053097345132743404,0.15068493150684933,0.0,0.06164383561643836,0.0634390651085142,0.3880597014925373,0.20141342756183744,0.11233480176211712,0.7401574803149609,0.2754491017964072,0.8615384615384615,0,0.09016906700062617
0.30973451327433627,0.37671232876712335,0.55,0.06164383561643836,0.17529215358931535,0.4626865671641791,0.47703180212014135,0.49412628487518584,0.33858267716535423,0.17365269461077845,0.15384615384615385,0,0.09079524107701942
0.10619469026548674,0.3835616438356165,0.02,0.06164383561643836,0.12520868113522537,0.29850746268656714,0.31095406360424027,0.3179148311306869,0.6299212598425198,0.11377245508982037,0.2461538461538461,0,0.09142141515341265
0.2035398230088496,0.2534246575342466,0.1,0.0958904109589041,0.10350584307178631,0.16417910447761194,0.08480565371024736,0.42804698972099975,0.5354330708661417,0.1497005988023952,0.27692307692307677,0,0.09267376330619913
0.23893805309734514,0.14383561643835618,0.47,0.08219178082191782,0.10851419031719534,0.05970149253731343,0.0176678445229682,0.42070484581497997,0.46456692913385833,0.11976047904191618,0.2923076923076924,0,0.09392611145898559
0.4070796460176991,0.27397260273972607,1.0,0.17123287671232876,0.998330550918197,0.4626865671641791,0.2226148409893993,0.6997063142437637,0.0,1.0,0.15384615384615385,0,0.09455228553537884
0.25663716814159293,0.3287671232876712,0.03,0.06164383561643836,0.13856427378964942,0.3582089552238806,0.3286219081272085,0.3619676945668137,0.48031496062992135,0.125748502994012,0.26153846153846144,0,0.09517845961177207
0.25663716814159293,0.3287671232876712,0.03,0.06164383561643836,0.13856427378964942,0.3582089552238806,0.3286219081272085,0.3619676945668137,0.48031496062992135,0.125748502994012,0.26153846153846144,0,0.09580463368816532
0.22123893805309733,0.2123287671232877,0.42,0.3150684931506849,0.09849749582637729,0.40298507462686567,0.43109540636042404,0.5308370044052847,0.5354330708661417,0.2275449101796407,0.32307692307692304,0,0.09705698184095178
0.22123893805309733,0.2123287671232877,0.42,0.3150684931506849,0.0968280467445743,0.417910447761194,0.43462897526501765,0.5308370044052847,0.5354330708661417,0.2335329341317365,0.32307692307692304,0,0.09768315591734503
0.22123893805309733,0.2123287671232877,0.42,0.3150684931506849,0.09849749582637729,0.40298507462686567,0.43109540636042404,0.5308370044052847,0.5354330708661417,0.2275449101796407,0.32307692307692304,0,0.09830932999373826
0.22123893805309733,0.3835616438356165,0.0,0.08904109589041098,0.1018363939899833,0.16417910447761194,0.05653710247349823,0.5014684287812056,0.5826771653543307,0.10179640718562874,0.13846153846153852,0,0.09893550407013149
0.19469026548672566,0.3287671232876712,0.18,0.0684931506849315,0.11185308848080135,0.2537313432835821,0.2826855123674912,0.49412628487518584,0.6692913385826771,0.14371257485029937,0.13846153846153852,0,0.09956167814652474
0.2654867256637168,0.5684931506849314,0.03,0.07534246575342467,0.1302170283806344,0.08955223880597014,0.04946996466431095,0.42804698972099975,0.3622047244094489,0.13772455089820362,0.18461538461538451,0,0.10018785222291797
0.2654867256637168,0.3835616438356165,0.02,0.027397260273972605,0.1001669449081803,0.11940298507462686,0.04946996466431095,0.4720998531571265,0.33858267716535423,0.44910179640718567,0.12307692307692292,0,0.1008140262993112
0.2831858407079646,0.2808219178082192,0.04,0.0547945205479452,0.10684474123539232,0.23880597014925373,0.08833922261484099,0.4647577092510986,0.46456692913385833,0.13772455089820362,0.2461538461538461,0,0.10144020037570445
0.24778761061946908,0.3287671232876712,0.26,0.4383561643835616,0.0968280467445743,0.5223880597014925,0.40636042402826855,0.5969162995594707,0.4960629921259843,0.09580838323353293,0.15384615384615385,0,0.10206637445209768
0.23893805309734514,0.3219178082191781,0.26,0.4315068493150685,0.0968280467445743,0.5074626865671642,0.40636042402826855,0.589574155653451,0.4960629921259843,0.09580838323353293,0.15384615384615385,0,0.10269254852849093
0.2831858407079646,0.3493150684931507,0.48,0.0547945205479452,0.14691151919866446,0.19402985074626866,0.31802120141342755,0.4427312775330393,0.35433070866141725,0.17365269461077845,0.16923076923076918,0,0.10331872260488416
0.19469026548672566,0.35616438356164387,0.1,0.08219178082191782,0.12186978297161939,0.2537313432835821,0.33568904593639576,0.40602055800294046,0.47244094488188965,0.11377245508982037,0.27692307692307677,0,0.10394489668127739
0.23893805309734514,0.29452054794520555,0.03,0.04794520547945206,0.1001669449081803,0.23880597014925373,0.127208480565371,0.40602055800294046,0.4960629921259843,0.08982035928143711,0.09230769230769226,0,0.10457107075767064
0.19469026548672566,0.3493150684931507,0.07,0.08219178082191782,0.1285475792988314,0.14925373134328357,0.13427561837455831,0.383994126284873,0.5748031496062994,0.1317365269461078,0.3076923076923077,0,0.10519724483406387
0.29203539823008856,0.523972602739726,0.03,0.06164383561643836,0.07679465776293808,0.04477611940298507,0.007067137809187279,0.5234948604992649,0.48818897637795267,0.0,0.10769230769230759,0,0.10644959298685035
0.3008849557522124,0.2054794520547945,0.17,0.07534246575342467,0.1018363939899833,0.07462686567164178,0.04240282685512368,0.5234948604992649,0.4330708661417323,0.16766467065868262,0.12307692307692292,0,0.10770194113963683
0.24778761061946908,0.3424657534246575,0.05,0.0684931506849315,0.0934891485809683,0.34328358208955223,0.127208480565371,0.4427312775330393,0.5354330708661417,0.14371257485029937,0.4769230769230769,0,0.10832811521603006
0.2035398230088496,0.2602739726027397,0.04,0.0410958904109589,0.12186978297161939,0.26865671641791045,0.1519434628975265,0.42070484581497997,0.48031496062992135,0.2694610778443114,0.16923076923076918,0,0.10958046336881654
0.23893805309734514,0.17808219178082194,0.21,0.07534246575342467,0.11352253756260436,0.08955223880597014,0.10247349823321555,0.4427312775330393,0.46456692913385833,0.0838323353293413,0.16923076923076918,0,0.11020663744520977
0.25663716814159293,0.27397260273972607,0.42,0.0958904109589041,0.12520868113522537,0.1044776119402985,0.11307420494699646,0.5234948604992649,0.6614173228346458,0.16766467065868262,0.32307692307692304,0,0.110832811521603
0.21238938053097348,0.46917808219178087,0.0,0.10958904109589042,0.0934891485809683,0.08955223880597014,0.04946996466431095,0.5014684287812056,0.5826771653543307,0.13772455089820362,0.18461538461538451,0,0.11145898559799625
0.3716814159292036,0.3356164383561644,0.14,0.10273972602739727,0.0918196994991653,0.13432835820895522,0.127208480565371,0.5014684287812056,0.35433070866141725,0.155688622754491,0.16923076923076918,0,0.11208515967438948
0.3716814159292036,0.3356164383561644,0.14,0.10273972602739727,0.0918196994991653,0.13432835820895522,0.127208480565371,0.5014684287812056,0.35433070866141725,0.155688622754491,0.16923076923076918,0,0.11271133375078271
0.38053097345132747,0.3356164383561644,0.49,0.07534246575342467,0.43071786310517535,0.3283582089552239,0.3674911660777385,0.5234948604992649,0.2992125984251969,0.41317365269461076,0.13846153846153852,0,0.11333750782717596
0.23008849557522126,0.4178082191780822,0.02,0.10958904109589042,0.10684474123539232,0.22388059701492538,0.127208480565371,0.5234948604992649,0.5511811023622047,0.11377245508982037,0.13846153846153852,0,0.11396368190356919
0.19469026548672566,0.3356164383561644,0.2,0.06164383561643836,0.10851419031719534,0.14925373134328357,0.20848056537102475,0.5161527165932451,0.6299212598425198,0.1497005988023952,0.13846153846153852,0,0.11458985597996243
